route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id,wheelchair_accessible,bikes_allowed
C,2026H-LAV_ABC-Semaine-05-C,6373123,BELLE BEILLE CAMPUS,6373123,0,C0019,1,0
C,2026H-LAV_ABC-Semaine-05-C,6373124,BELLE BEILLE CAMPUS,6373124,0,C0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373699,TRÉLAZÉ Quantinière,6373699,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373186,MONPLAISIR,6373186,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373187,MONPLAISIR,6373187,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373188,MONPLAISIR,6373188,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373193,MONPLAISIR,6373193,1,B0072,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373125,AVRILLE ARDENNE,6373125,0,A0062,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373182,MONPLAISIR,6373182,1,B0072,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373126,AVRILLE ARDENNE,6373126,0,A0062,1,0
08,2026H-LAV_08-Semaine-05-08,6374543,LES PONTS-DE-CÉ Moulin-Marcille,6374543,0,080049,1,0
08,2026H-LAV_08-Semaine-05-08,6374544,SORGES,6374544,0,080045,1,0
08,2026H-LAV_08-Semaine-05-08,6374545,LES PONTS-DE-CÉ Moulin-Marcille,6374545,0,080049,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373184,MONPLAISIR,6373184,1,B0072,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373127,AVRILLE ARDENNE,6373127,0,A0062,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373190,MONPLAISIR,6373190,1,B0072,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373128,AVRILLE ARDENNE,6373128,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373700,TRÉLAZÉ Quantinière,6373700,1,010046,1,0
08,2026H-LAV_08-Semaine-05-08,6374548,LES PONTS-DE-CÉ Floriloire,6374548,0,080047,1,0
08,2026H-LAV_08-Semaine-05-08,6374549,SORGES,6374549,0,080045,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373192,MONPLAISIR,6373192,1,B0072,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373129,AVRILLE ARDENNE,6373129,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373130,AVRILLE ARDENNE,6373130,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373131,AVRILLE ARDENNE,6373131,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373132,AVRILLE ARDENNE,6373132,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373701,TRÉLAZÉ Quantinière,6373701,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373133,AVRILLE ARDENNE,6373133,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373134,AVRILLE ARDENNE,6373134,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373135,AVRILLE ARDENNE,6373135,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373136,AVRILLE ARDENNE,6373136,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373702,TRÉLAZÉ Quantinière,6373702,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373137,AVRILLE ARDENNE,6373137,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373138,AVRILLE ARDENNE,6373138,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373139,AVRILLE ARDENNE,6373139,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373140,AVRILLE ARDENNE,6373140,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373703,TRÉLAZÉ Quantinière,6373703,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373141,AVRILLE ARDENNE,6373141,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373142,AVRILLE ARDENNE,6373142,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373143,AVRILLE ARDENNE,6373143,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373144,AVRILLE ARDENNE,6373144,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373704,TRÉLAZÉ Quantinière,6373704,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373145,AVRILLE ARDENNE,6373145,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373146,AVRILLE ARDENNE,6373146,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373147,AVRILLE ARDENNE,6373147,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373148,AVRILLE ARDENNE,6373148,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373705,TRÉLAZÉ Quantinière,6373705,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373149,AVRILLE ARDENNE,6373149,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373150,AVRILLE ARDENNE,6373150,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373151,AVRILLE ARDENNE,6373151,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373152,AVRILLE ARDENNE,6373152,0,A0062,1,0
01,2026H-LAV_01-Semaine-05-01,6373706,TRÉLAZÉ Quantinière,6373706,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373153,AVRILLE ARDENNE,6373153,0,A0062,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373154,ANGERS ROSERAIE,6373154,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373155,ANGERS ROSERAIE,6373155,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373156,ANGERS ROSERAIE,6373156,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373707,TRÉLAZÉ Quantinière,6373707,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373157,ANGERS ROSERAIE,6373157,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373158,ANGERS ROSERAIE,6373158,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373159,ANGERS ROSERAIE,6373159,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373160,ANGERS ROSERAIE,6373160,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373708,TRÉLAZÉ Quantinière,6373708,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373161,ANGERS ROSERAIE,6373161,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373162,ANGERS ROSERAIE,6373162,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373163,ANGERS ROSERAIE,6373163,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373164,ANGERS ROSERAIE,6373164,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373709,TRÉLAZÉ Quantinière,6373709,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373165,ANGERS ROSERAIE,6373165,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373166,ANGERS ROSERAIE,6373166,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373167,ANGERS ROSERAIE,6373167,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373168,ANGERS ROSERAIE,6373168,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373710,TRÉLAZÉ Quantinière,6373710,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373169,ANGERS ROSERAIE,6373169,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373170,ANGERS ROSERAIE,6373170,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373171,ANGERS ROSERAIE,6373171,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373172,ANGERS ROSERAIE,6373172,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373711,TRÉLAZÉ Quantinière,6373711,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373173,ANGERS ROSERAIE,6373173,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373174,ANGERS ROSERAIE,6373174,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373175,ANGERS ROSERAIE,6373175,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373176,ANGERS ROSERAIE,6373176,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373712,TRÉLAZÉ Quantinière,6373712,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373177,ANGERS ROSERAIE,6373177,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373178,ANGERS ROSERAIE,6373178,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373179,ANGERS ROSERAIE,6373179,1,A0019,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373180,ANGERS ROSERAIE,6373180,1,A0019,1,0
01,2026H-LAV_01-Semaine-05-01,6373713,TRÉLAZÉ Quantinière,6373713,1,010046,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373181,ANGERS ROSERAIE,6373181,1,A0019,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373183,MONPLAISIR,6373183,1,B0072,1,0
08,2026H-LAV_08-Semaine-05-08,6374546,SORGES,6374546,0,080045,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373185,MONPLAISIR,6373185,1,B0072,1,0
10,2026H-LAV_10-Semaine-05-10,6374675,TRÉLAZÉ St-Lézin,6374675,1,100042,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373191,MONPLAISIR,6373191,1,B0072,1,0
08,2026H-LAV_08-Semaine-05-08,6374550,LES PONTS-DE-CÉ Floriloire,6374550,0,080047,1,0
08,2026H-LAV_08-Semaine-05-08,6374511,STE-GEMMES Roche Morna,6374511,1,080030,1,0
08,2026H-LAV_08-Semaine-05-08,6374512,STE-GEMMES Roche Morna,6374512,1,080026,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373194,MONPLAISIR,6373194,1,B0072,1,0
05,2026H-LAV_05-Semaine-05-05,6374990,Sens A : 5A Aquavita,6374990,0,050043,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373195,MONPLAISIR,6373195,1,B0072,1,0
01,2026H-LAV_01-Semaine-05-01,6373716,TRÉLAZÉ Quantinière,6373716,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373717,TRÉLAZÉ Quantinière,6373717,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373196,MONPLAISIR,6373196,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373197,MONPLAISIR,6373197,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373198,MONPLAISIR,6373198,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373199,MONPLAISIR,6373199,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373200,MONPLAISIR,6373200,1,B0072,1,0
01,2026H-LAV_01-Semaine-05-01,6373718,TRÉLAZÉ Quantinière,6373718,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373719,TRÉLAZÉ Quantinière,6373719,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373201,MONPLAISIR,6373201,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373202,MONPLAISIR,6373202,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373203,MONPLAISIR,6373203,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373204,MONPLAISIR,6373204,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373205,MONPLAISIR,6373205,1,B0072,1,0
01,2026H-LAV_01-Semaine-05-01,6373720,TRÉLAZÉ Quantinière,6373720,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373721,TRÉLAZÉ Quantinière,6373721,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373206,MONPLAISIR,6373206,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373207,MONPLAISIR,6373207,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373208,MONPLAISIR,6373208,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373209,MONPLAISIR,6373209,1,B0072,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373210,BELLE BEILLE CAMPUS,6373210,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373722,TRÉLAZÉ Quantinière,6373722,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373723,TRÉLAZÉ Quantinière,6373723,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373211,BELLE BEILLE CAMPUS,6373211,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373212,BELLE BEILLE CAMPUS,6373212,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373213,BELLE BEILLE CAMPUS,6373213,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373214,BELLE BEILLE CAMPUS,6373214,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373215,BELLE BEILLE CAMPUS,6373215,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373724,TRÉLAZÉ Quantinière,6373724,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373725,TRÉLAZÉ Quantinière,6373725,1,010046,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373216,BELLE BEILLE CAMPUS,6373216,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373217,BELLE BEILLE CAMPUS,6373217,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373218,BELLE BEILLE CAMPUS,6373218,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373219,BELLE BEILLE CAMPUS,6373219,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373220,BELLE BEILLE CAMPUS,6373220,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373726,TRÉLAZÉ Quantinière,6373726,1,010046,1,0
01,2026H-LAV_01-Semaine-05-01,6373727,ANGERS Lorraine,6373727,0,010047,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373221,BELLE BEILLE CAMPUS,6373221,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373222,BELLE BEILLE CAMPUS,6373222,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373223,BELLE BEILLE CAMPUS,6373223,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373224,BELLE BEILLE CAMPUS,6373224,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373225,BELLE BEILLE CAMPUS,6373225,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373728,ANGERS Lorraine,6373728,0,010047,1,0
01,2026H-LAV_01-Semaine-05-01,6373729,ANGERS Lorraine,6373729,0,010047,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373226,BELLE BEILLE CAMPUS,6373226,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373227,BELLE BEILLE CAMPUS,6373227,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373228,BELLE BEILLE CAMPUS,6373228,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373229,BELLE BEILLE CAMPUS,6373229,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373230,BELLE BEILLE CAMPUS,6373230,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373730,ANGERS Lorraine,6373730,0,010047,1,0
01,2026H-LAV_01-Semaine-05-01,6373731,ANGERS Lorraine,6373731,0,010047,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373231,BELLE BEILLE CAMPUS,6373231,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373232,BELLE BEILLE CAMPUS,6373232,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373233,BELLE BEILLE CAMPUS,6373233,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373234,BELLE BEILLE CAMPUS,6373234,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373235,BELLE BEILLE CAMPUS,6373235,0,B0015,1,0
01,2026H-LAV_01-Semaine-05-01,6373732,ANGERS Lorraine,6373732,0,010047,1,0
01,2026H-LAV_01-Semaine-05-01,6373733,ANGERS Lorraine,6373733,0,010047,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373236,BELLE BEILLE CAMPUS,6373236,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373237,BELLE BEILLE CAMPUS,6373237,0,B0015,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373238,MONPLAISIR,6373238,1,B0072,1,0
05,2026H-LAV_05-Semaine-05-05,6374991,Sens A : 5A Aquavita,6374991,0,050043,1,0
05,2026H-LAV_05-Semaine-05-05,6374992,Sens A : 5A Aquavita,6374992,0,050043,1,0
05,2026H-LAV_05-Semaine-05-05,6374993,Sens A : 5A Aquavita,6374993,0,050043,1,0
05,2026H-LAV_05-Semaine-05-05,6374994,Sens A : 5A Aquavita,6374994,0,050043,1,0
C,2026H-LAV_ABC-Semaine-05-C,6373239,BELLE BEILLE CAMPUS,6373239,0,C0019,1,0
20,2026H-LAV_20-Semaine-05-20,6374051,ANGERS Gares Papin,6374051,0,200047,1,0
20,2026H-LAV_20-Semaine-05-20,6373994,ANGERS Gares Papin,6373994,0,200041,1,0
10,2026H-LAV_10-Semaine-05-10,6374611,ANGERS Provins,6374611,0,100041,1,0
10,2026H-LAV_10-Semaine-05-10,6374612,ANGERS Provins,6374612,0,100041,1,0
10,2026H-LAV_10-Semaine-05-10,6374613,ANGERS Provins,6374613,0,100041,1,0
10,2026H-LAV_10-Semaine-05-10,6374639,ANGERS Provins,6374639,0,100039,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373240,ANGERS ROSERAIE,6373240,1,A0019,1,0
06,2026H-LAV_06-Semaine-05-06,6374244,ANGERS CHU-Hôpital,6374244,0,060043,1,0
06,2026H-LAV_06-Semaine-05-06,6374245,ANGERS CHU-Hôpital,6374245,0,060043,1,0
06,2026H-LAV_06-Semaine-05-06,6374246,ANGERS CHU-Hôpital,6374246,0,060043,1,0
20,2026H-LAV_20-Semaine-05-20,6373991,ANGERS Gares Papin,6373991,0,200041,1,0
07,2026H-LAV_07-Semaine-05-07,6374372,MONTREUIL-JUIGNÉ Béné,6374372,1,070046,1,0
20,2026H-LAV_20-Semaine-05-20,6373992,ANGERS Gares Papin,6373992,0,200041,1,0
07,2026H-LAV_07-Semaine-05-07,6374407,MONTREUIL-JUIGNÉ Béné,6374407,1,070046,1,0
07,2026H-LAV_07-Semaine-05-07,6374408,ST-SYLVAIN St-Aubin La Salle,6374408,0,070041,1,0
07,2026H-LAV_07-Semaine-05-07,6374409,MONTREUIL-JUIGNÉ Béné,6374409,1,070046,1,0
07,2026H-LAV_07-Semaine-05-07,6374410,MONTREUIL-JUIGNÉ Béné,6374410,1,070046,1,0
20,2026H-LAV_20-Semaine-05-20,6373993,ANGERS Gares Papin,6373993,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6373998,ANGERS Gares Papin,6373998,0,200041,1,0
05,2026H-LAV_05-Semaine-05-05,6375021,Sens B : 5B Aquavita,6375021,1,050044,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373241,ANGERS ROSERAIE,6373241,1,A0019,1,0
C,2026H-LAV_ABC-Semaine-05-C,6373242,ROSERAIE,6373242,1,C0081,1,0
C,2026H-LAV_ABC-Semaine-05-C,6373243,ROSERAIE,6373243,1,C0081,1,0
06,2026H-LAV_06-Semaine-05-06,6374242,ANGERS CHU-Hôpital,6374242,0,060043,1,0
08,2026H-LAV_08-Semaine-05-08,6374513,STE-GEMMES Roche Morna,6374513,1,080030,1,0
08,2026H-LAV_08-Semaine-05-08,6374514,STE-GEMMES Roche Morna,6374514,1,080026,1,0
08,2026H-LAV_08-Semaine-05-08,6374515,STE-GEMMES Roche Morna,6374515,1,080026,1,0
20,2026H-LAV_20-Semaine-05-20,6373999,ANGERS Gares Papin,6373999,0,200041,1,0
A,2026H-LAV_ABC-Semaine-05-A,6373244,AVRILLE ARDENNE,6373244,0,A0062,1,0
B,2026H-LAV_ABC-Semaine-05-B,6373245,MOLIERE,6373245,1,B0094,1,0
20,2026H-LAV_20-Semaine-05-20,6373995,ANGERS Gares Papin,6373995,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374230,BOUCHEMAINE Chantourteau,6374230,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6373996,ANGERS Gares Papin,6373996,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6373997,ANGERS Gares Papin,6373997,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374000,ANGERS Gares Papin,6374000,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374231,BOUCHEMAINE Chantourteau,6374231,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374001,ANGERS Gares Papin,6374001,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374002,ANGERS Gares Papin,6374002,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374003,ANGERS Gares Papin,6374003,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374004,ANGERS Gares Papin,6374004,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374005,ANGERS Gares Papin,6374005,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374232,BOUCHEMAINE Chantourteau,6374232,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374006,ANGERS Gares Papin,6374006,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374007,ANGERS Gares Papin,6374007,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374008,ANGERS Gares Papin,6374008,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374009,ANGERS Gares Papin,6374009,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374010,ANGERS Gares Papin,6374010,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374233,ANGERS CHU-Hôpital,6374233,0,060043,1,0
20,2026H-LAV_20-Semaine-05-20,6374011,ANGERS Gares Papin,6374011,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374012,ANGERS Gares Papin,6374012,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374013,ANGERS Gares Papin,6374013,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374014,ANGERS Gares Papin,6374014,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374015,ANGERS Gares Papin,6374015,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374234,BOUCHEMAINE Chantourteau,6374234,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374016,ANGERS Gares Papin,6374016,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374017,ANGERS Gares Papin,6374017,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374018,ANGERS Gares Papin,6374018,0,200041,1,0
20,2026H-LAV_20-Semaine-05-20,6374019,BEAUCOUZÉ L'Atoll,6374019,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374020,BEAUCOUZÉ L'Atoll,6374020,1,200042,1,0
06,2026H-LAV_06-Semaine-05-06,6374235,BOUCHEMAINE Chantourteau,6374235,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374021,BEAUCOUZÉ L'Atoll,6374021,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374022,BEAUCOUZÉ L'Atoll,6374022,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374023,BEAUCOUZÉ L'Atoll,6374023,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374024,BEAUCOUZÉ L'Atoll,6374024,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374025,BEAUCOUZÉ L'Atoll,6374025,1,200042,1,0
06,2026H-LAV_06-Semaine-05-06,6374236,BOUCHEMAINE Chantourteau,6374236,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374026,BEAUCOUZÉ L'Atoll,6374026,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374027,BEAUCOUZÉ L'Atoll,6374027,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374028,BEAUCOUZÉ L'Atoll,6374028,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374029,BEAUCOUZÉ L'Atoll,6374029,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374030,BEAUCOUZÉ L'Atoll,6374030,1,200042,1,0
06,2026H-LAV_06-Semaine-05-06,6374237,BOUCHEMAINE Chantourteau,6374237,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374031,BEAUCOUZÉ L'Atoll,6374031,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374032,BEAUCOUZÉ L'Atoll,6374032,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374033,BEAUCOUZÉ L'Atoll,6374033,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374034,BEAUCOUZÉ L'Atoll,6374034,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374035,BEAUCOUZÉ L'Atoll,6374035,1,200042,1,0
06,2026H-LAV_06-Semaine-05-06,6374238,BOUCHEMAINE Chantourteau,6374238,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374036,BEAUCOUZÉ L'Atoll,6374036,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374037,BEAUCOUZÉ L'Atoll,6374037,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374038,BEAUCOUZÉ L'Atoll,6374038,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374039,BEAUCOUZÉ L'Atoll,6374039,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374040,BEAUCOUZÉ L'Atoll,6374040,1,200042,1,0
06,2026H-LAV_06-Semaine-05-06,6374239,BOUCHEMAINE Chantourteau,6374239,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374041,BEAUCOUZÉ L'Atoll,6374041,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374042,BEAUCOUZÉ L'Atoll,6374042,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374043,BEAUCOUZÉ L'Atoll,6374043,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374044,BEAUCOUZÉ L'Atoll,6374044,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374045,ANGERS Gares Papin,6374045,0,200041,1,0
06,2026H-LAV_06-Semaine-05-06,6374240,BOUCHEMAINE Chantourteau,6374240,1,060046,1,0
20,2026H-LAV_20-Semaine-05-20,6374046,BEAUCOUZÉ L'Atoll,6374046,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374047,BEAUCOUZÉ L'Atoll,6374047,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374048,BEAUCOUZÉ L'Atoll,6374048,1,200042,1,0
20,2026H-LAV_20-Semaine-05-20,6374052,DARWIN,6374052,1,200044,1,0
06,2026H-LAV_06-Semaine-05-06,6374241,BOUCHEMAINE Chantourteau,6374241,1,060046,1,0
08,2026H-LAV_08-Semaine-05-08,6374517,STE-GEMMES Roche Morna,6374517,1,080026,1,0
20,2026H-LAV_20-Semaine-05-20,6374056,ANGERS Gares Papin,6374056,0,200041,1,0
